lower_h,lower_s,lower_v,upper_h,upper_s,upper_v,avg_iou
10,180,150,28,253,252,0.37672057353683
10,180,150,28,253,253,0.40060716379160055
10,180,150,28,253,254,0.41455347900040956
10,180,150,28,253,255,0.5440866470937947
10,180,150,28,253,256,0.5440866470937947
10,180,150,28,254,250,0.37376444746623594
10,180,150,28,254,251,0.4118308479529336
10,180,150,28,254,252,0.42942244411075414
10,180,150,28,254,253,0.4641598995914779
10,180,150,28,254,254,0.5111651721210687
10,180,150,28,254,255,0.5923615089958596
10,180,150,28,254,256,0.5923615089958596
10,180,150,28,255,250,0.5338006180737092
10,180,150,28,255,251,0.6209644062839014
10,180,150,28,255,252,0.6405822628274656
10,180,150,28,255,253,0.6593839929563904
10,180,150,28,255,254,0.6670974270003779
10,180,150,28,255,255,0.7239778226610254
10,180,150,28,255,256,0.7239778226610254
10,180,150,28,256,250,0.5338006180737092
10,180,150,28,256,251,0.6209644062839014
10,180,150,28,256,252,0.6405822628274656
10,180,150,28,256,253,0.6593839929563904
10,180,150,28,256,254,0.6670974270003779
10,180,150,28,256,255,0.7239778226610254
10,180,150,28,256,256,0.7239778226610254
10,180,150,29,250,250,0.14679653861492795
10,180,150,29,250,251,0.14857309981968064
10,180,150,29,250,252,0.15183115239280173
10,180,150,29,250,253,0.1563368715368091
10,180,150,29,250,254,0.1579933737820128
10,180,150,29,250,255,0.1828115512505271
10,180,150,29,250,256,0.1828115512505271
10,180,150,29,251,250,0.2355116571540953
10,180,150,29,251,251,0.2385602875550493
10,180,150,29,251,252,0.2496315488390219
10,180,150,29,251,253,0.26526130631971767
10,180,150,29,251,254,0.2695785421942293
10,180,150,29,251,255,0.3320803217850245
10,180,150,29,251,256,0.3320803217850245
10,180,150,29,252,250,0.2879529142838747
10,180,150,29,252,251,0.2904145634781302
10,180,150,29,252,252,0.3527448952955249
10,180,150,29,252,253,0.36580907037770855
10,180,150,29,252,254,0.3769991479929945
10,180,150,29,252,255,0.4789302311685451
10,180,150,29,252,256,0.4789302311685451
10,180,150,29,253,250,0.31057936583640694
10,180,150,29,253,251,0.35303359907462195
10,180,150,29,253,252,0.37672057353683
10,180,150,29,253,253,0.40060716379160055
10,180,150,29,253,254,0.4237480078757895
10,180,150,29,253,255,0.5471261607716063
10,180,150,29,253,256,0.5471261607716063
10,180,150,29,254,250,0.37376444746623594
10,180,150,29,254,251,0.4118308479529336
10,180,150,29,254,252,0.42942244411075414
10,180,150,29,254,253,0.4641598995914779
10,180,150,29,254,254,0.5203597009964486
10,180,150,29,254,255,0.5954010226736711
10,180,150,29,254,256,0.5954010226736711
10,180,150,29,255,250,0.5338006180737092
10,180,150,29,255,251,0.6209644062839014
10,180,150,29,255,252,0.6405822628274656
10,180,150,29,255,253,0.6593839929563904
10,180,150,29,255,254,0.6762919558757579
10,180,150,29,255,255,0.7513334457613293
10,180,150,29,255,256,0.7513334457613293
10,180,150,29,256,250,0.5338006180737092
10,180,150,29,256,251,0.6209644062839014
10,180,150,29,256,252,0.6405822628274656
10,180,150,29,256,253,0.6593839929563904
10,180,150,29,256,254,0.6762919558757579
10,180,150,29,256,255,0.7513334457613293
10,180,150,29,256,256,0.7513334457613293
10,180,150,30,250,250,0.14679653861492795
10,180,150,30,250,251,0.15951534905980225
10,180,150,30,250,252,0.1633813043684856
10,180,150,30,250,253,0.17411802655200667
10,180,150,30,250,254,0.17676237074249915
10,180,150,30,250,255,0.21085106492833866
10,180,150,30,250,256,0.21085106492833866
10,180,150,30,251,250,0.2355116571540953
10,180,150,30,251,251,0.24950253679517087
10,180,150,30,251,252,0.2611817008147058
10,180,150,30,251,253,0.2830424613349153
10,180,150,30,251,254,0.2883475391547156
10,180,150,30,251,255,0.3601198354628361
10,180,150,30,251,256,0.3601198354628361
10,180,150,30,252,250,0.2879529142838747
10,180,150,30,252,251,0.3013568127182519
10,180,150,30,252,252,0.36429504727120876
10,180,150,30,252,253,0.3835902253929061
10,180,150,30,252,254,0.3986556829474018
10,180,150,30,252,255,0.5069697448463567
10,180,150,30,252,256,0.5069697448463567
10,180,150,30,253,250,0.31057936583640694
10,180,150,30,253,251,0.3639758483147435
10,180,150,30,253,252,0.38827072551251385
10,180,150,30,253,253,0.41838831880679817
10,180,150,30,253,254,0.43621001395481684
10,180,150,30,253,255,0.574291814267047
10,180,150,30,253,256,0.574291814267047
10,180,150,30,254,250,0.37376444746623594
10,180,150,30,254,251,0.4227730971930551
10,180,150,30,254,252,0.4409725960864381
10,180,150,30,254,253,0.48194105460667547
10,180,150,30,254,254,0.5328217070754759
10,180,150,30,254,255,0.622566676169112
10,180,150,30,254,256,0.622566676169112
10,180,150,30,255,250,0.5338006180737092
10,180,150,30,255,251,0.6319066555240229
10,180,150,30,255,252,0.6521324148031495
10,180,150,30,255,253,0.677165147971588
10,180,150,30,255,254,0.6887539619547851
10,180,150,30,255,255,0.7541829898342776
10,180,150,30,255,256,0.7541829898342776
10,180,150,30,256,250,0.5338006180737092
10,180,150,30,256,251,0.6319066555240229
10,180,150,30,256,252,0.6521324148031495
10,180,150,30,256,253,0.677165147971588
10,180,150,30,256,254,0.6887539619547851
10,180,150,30,256,255,0.7541829898342776
10,180,150,30,256,256,0.7541829898342776
10,180,150,31,250,250,0.14679653861492795
10,180,150,31,250,251,0.15951534905980225
10,180,150,31,250,252,0.1633813043684856
10,180,150,31,250,253,0.17411802655200667
10,180,150,31,250,254,0.17676237074249915
10,180,150,31,250,255,0.21085106492833866
10,180,150,31,250,256,0.21085106492833866
10,180,150,31,251,250,0.2355116571540953
10,180,150,31,251,251,0.24950253679517087
10,180,150,31,251,252,0.2611817008147058
10,180,150,31,251,253,0.2830424613349153
10,180,150,31,251,254,0.2883475391547156
10,180,150,31,251,255,0.3601198354628361
10,180,150,31,251,256,0.3601198354628361
10,180,150,31,252,250,0.2879529142838747
10,180,150,31,252,251,0.3013568127182519
10,180,150,31,252,252,0.36429504727120876
10,180,150,31,252,253,0.3835902253929061
10,180,150,31,252,254,0.3986556829474018
10,180,150,31,252,255,0.5069697448463567
10,180,150,31,252,256,0.5069697448463567
10,180,150,31,253,250,0.31057936583640694
10,180,150,31,253,251,0.3639758483147435
10,180,150,31,253,252,0.38827072551251385
10,180,150,31,253,253,0.41838831880679817
10,180,150,31,253,254,0.43621001395481684
10,180,150,31,253,255,0.574291814267047
10,180,150,31,253,256,0.574291814267047
10,180,150,31,254,250,0.37376444746623594
10,180,150,31,254,251,0.4227730971930551
10,180,150,31,254,252,0.4409725960864381
10,180,150,31,254,253,0.48194105460667547
10,180,150,31,254,254,0.5328217070754759
10,180,150,31,254,255,0.622566676169112
10,180,150,31,254,256,0.622566676169112
10,180,150,31,255,250,0.5338006180737092
10,180,150,31,255,251,0.6319066555240229
10,180,150,31,255,252,0.6521324148031495
10,180,150,31,255,253,0.677165147971588
10,180,150,31,255,254,0.6887539619547851
10,180,150,31,255,255,0.7541829898342776
10,180,150,31,255,256,0.7541829898342776
10,180,150,31,256,250,0.5338006180737092
10,180,150,31,256,251,0.6319066555240229
10,180,150,31,256,252,0.6521324148031495
10,180,150,31,256,253,0.677165147971588
10,180,150,31,256,254,0.6887539619547851
10,180,150,31,256,255,0.7541829898342776
10,180,150,31,256,256,0.7541829898342776
10,180,150,32,250,250,0.14679653861492795
10,180,150,32,250,251,0.15951534905980225
10,180,150,32,250,252,0.1633813043684856
10,180,150,32,250,253,0.17411802655200667
10,180,150,32,250,254,0.17676237074249915
10,180,150,32,250,255,0.21085106492833866
10,180,150,32,250,256,0.21085106492833866
10,180,150,32,251,250,0.2355116571540953
10,180,150,32,251,251,0.24950253679517087
10,180,150,32,251,252,0.2611817008147058
10,180,150,32,251,253,0.2830424613349153
10,180,150,32,251,254,0.2883475391547156
10,180,150,32,251,255,0.3601198354628361
10,180,150,32,251,256,0.3601198354628361
10,180,150,32,252,250,0.2879529142838747
10,180,150,32,252,251,0.3013568127182519
10,180,150,32,252,252,0.36429504727120876
10,180,150,32,252,253,0.3835902253929061
10,180,150,32,252,254,0.3986556829474018
10,180,150,32,252,255,0.5069697448463567
10,180,150,32,252,256,0.5069697448463567
10,180,150,32,253,250,0.31057936583640694
10,180,150,32,253,251,0.3639758483147435
10,180,150,32,253,252,0.38827072551251385
10,180,150,32,253,253,0.41838831880679817
10,180,150,32,253,254,0.43621001395481684
10,180,150,32,253,255,0.574291814267047
10,180,150,32,253,256,0.574291814267047
10,180,150,32,254,250,0.37376444746623594
10,180,150,32,254,251,0.4227730971930551
10,180,150,32,254,252,0.4409725960864381
10,180,150,32,254,253,0.48194105460667547
10,180,150,32,254,254,0.5328217070754759
10,180,150,32,254,255,0.622566676169112
10,180,150,32,254,256,0.622566676169112
10,180,150,32,255,250,0.5338006180737092
10,180,150,32,255,251,0.6319066555240229
10,180,150,32,255,252,0.6521324148031495
10,180,150,32,255,253,0.677165147971588
10,180,150,32,255,254,0.6887539619547851
10,180,150,32,255,255,0.7541829898342776
10,180,150,32,255,256,0.7541829898342776
10,180,150,32,256,250,0.5338006180737092
10,180,150,32,256,251,0.6319066555240229
10,180,150,32,256,252,0.6521324148031495
10,180,150,32,256,253,0.677165147971588
10,180,150,32,256,254,0.6887539619547851
10,180,150,32,256,255,0.7541829898342776
10,180,150,32,256,256,0.7541829898342776
10,180,151,28,250,250,0.14679653861492795
10,180,151,28,250,251,0.14857309981968064
10,180,151,28,250,252,0.15183115239280173
10,180,151,28,250,253,0.1563368715368091
10,180,151,28,250,254,0.1579933737820128
10,180,151,28,250,255,0.17851823818061824
10,180,151,28,250,256,0.17851823818061824
10,180,151,28,251,250,0.2355116571540953
10,180,151,28,251,251,0.25096569296045473
10,180,151,28,251,252,0.2620369542444273
10,180,151,28,251,253,0.26873782827238857
10,180,151,28,251,254,0.2776887035275736
10,180,151,28,251,255,0.3433212438297666
10,180,151,28,251,256,0.3433212438297666
10,180,151,28,252,250,0.30070063790465673
10,180,151,28,252,251,0.3210817941026597
10,180,151,28,252,252,0.3527448952955249
10,180,151,28,252,253,0.36580907037770855
10,180,151,28,252,254,0.376635116075071
10,180,151,28,252,255,0.47290916294622365
10,180,151,28,252,256,0.47290916294622365
10,180,151,28,253,250,0.32759719403737936
10,180,151,28,253,251,0.35303359907462195
10,180,151,28,253,252,0.37672057353683
10,180,151,28,253,253,0.40060716379160055
10,180,151,28,253,254,0.4141894470824862
10,180,151,28,253,255,0.5418127520409104
10,180,151,28,253,256,0.5418127520409104
10,180,151,28,254,250,0.37376444746623594
10,180,151,28,254,251,0.4118308479529336
10,180,151,28,254,252,0.42942244411075414
10,180,151,28,254,253,0.4641598995914779
10,180,151,28,254,254,0.5111651721210687
10,180,151,28,254,255,0.5906090716269838
10,180,151,28,254,256,0.5906090716269838
10,180,151,28,255,250,0.532849418735413
10,180,151,28,255,251,0.6200132069456052
10,180,151,28,255,252,0.6394609321690568
10,180,151,28,255,253,0.6582441244004071
10,180,151,28,255,254,0.6659575584443946
10,180,151,28,255,255,0.7218549732792369
10,180,151,28,255,256,0.7218549732792369
10,180,151,28,256,250,0.532849418735413
10,180,151,28,256,251,0.6200132069456052
10,180,151,28,256,252,0.6394609321690568
10,180,151,28,256,253,0.6582441244004071
10,180,151,28,256,254,0.6659575584443946
10,180,151,28,256,255,0.7218549732792369
10,180,151,28,256,256,0.7218549732792369
10,180,151,29,250,250,0.14679653861492795
10,180,151,29,250,251,0.14857309981968064
10,180,151,29,250,252,0.15183115239280173
10,180,151,29,250,253,0.1563368715368091
10,180,151,29,250,254,0.1579933737820128
10,180,151,29,250,255,0.1828115512505271
10,180,151,29,250,256,0.1828115512505271
10,180,151,29,251,250,0.2355116571540953
10,180,151,29,251,251,0.25096569296045473
10,180,151,29,251,252,0.2620369542444273
10,180,151,29,251,253,0.26873782827238857
10,180,151,29,251,254,0.2776887035275736
10,180,151,29,251,255,0.3476145568996754
10,180,151,29,251,256,0.3476145568996754
10,180,151,29,252,250,0.30070063790465673
10,180,151,29,252,251,0.3210817941026597
10,180,151,29,252,252,0.3527448952955249
10,180,151,29,252,253,0.36580907037770855
10,180,151,29,252,254,0.376635116075071
10,180,151,29,252,255,0.4772024760161324
10,180,151,29,252,256,0.4772024760161324
10,180,151,29,253,250,0.32759719403737936
10,180,151,29,253,251,0.35303359907462195
10,180,151,29,253,252,0.37672057353683
10,180,151,29,253,253,0.40060716379160055
10,180,151,29,253,254,0.4233839759578661
10,180,151,29,253,255,0.5448522657187219
10,180,151,29,253,256,0.5448522657187219
10,180,151,29,254,250,0.37376444746623594
10,180,151,29,254,251,0.4118308479529336
10,180,151,29,254,252,0.42942244411075414
10,180,151,29,254,253,0.4641598995914779
10,180,151,29,254,254,0.5203597009964486
10,180,151,29,254,255,0.5936485853047955
10,180,151,29,254,256,0.5936485853047955
10,180,151,29,255,250,0.532849418735413
10,180,151,29,255,251,0.6200132069456052
10,180,151,29,255,252,0.6394609321690568
10,180,151,29,255,253,0.6582441244004071
10,180,151,29,255,254,0.6751520873197745
10,180,151,29,255,255,0.7492105963795408
10,180,151,29,255,256,0.7492105963795408
10,180,151,29,256,250,0.532849418735413
10,180,151,29,256,251,0.6200132069456052
10,180,151,29,256,252,0.6394609321690568
10,180,151,29,256,253,0.6582441244004071
10,180,151,29,256,254,0.6751520873197745
10,180,151,29,256,255,0.7492105963795408
10,180,151,29,256,256,0.7492105963795408
10,180,151,30,250,250,0.14679653861492795
10,180,151,30,250,251,0.15951534905980225
10,180,151,30,250,252,0.1633813043684856
10,180,151,30,250,253,0.17411802655200667
10,180,151,30,250,254,0.17676237074249915
10,180,151,30,250,255,0.21085106492833866
10,180,151,30,250,256,0.21085106492833866
10,180,151,30,251,250,0.2355116571540953
10,180,151,30,251,251,0.26190794220057634
10,180,151,30,251,252,0.27358710622011123
10,180,151,30,251,253,0.2865189832875861
10,180,151,30,251,254,0.29645770048805986
10,180,151,30,251,255,0.37565407057748695
10,180,151,30,251,256,0.37565407057748695
10,180,151,30,252,250,0.30070063790465673
10,180,151,30,252,251,0.3320240433427813
10,180,151,30,252,252,0.36429504727120876
10,180,151,30,252,253,0.3835902253929061
10,180,151,30,252,254,0.39829165102947833
10,180,151,30,252,255,0.505241989693944
10,180,151,30,252,256,0.505241989693944
10,180,151,30,253,250,0.32759719403737936
10,180,151,30,253,251,0.3639758483147435
10,180,151,30,253,252,0.38827072551251385
10,180,151,30,253,253,0.41838831880679817
10,180,151,30,253,254,0.43584598203689334
10,180,151,30,253,255,0.5720179192141626
10,180,151,30,253,256,0.5720179192141626
10,180,151,30,254,250,0.37376444746623594
10,180,151,30,254,251,0.4227730971930551
10,180,151,30,254,252,0.4409725960864381
10,180,151,30,254,253,0.48194105460667547
10,180,151,30,254,254,0.5328217070754759
10,180,151,30,254,255,0.6208142388002361
10,180,151,30,254,256,0.6208142388002361
10,180,151,30,255,250,0.532849418735413
10,180,151,30,255,251,0.6309554561857269
10,180,151,30,255,252,0.6510110841447407
10,180,151,30,255,253,0.6760252794156048
10,180,151,30,255,254,0.6876140933988019
10,180,151,30,255,255,0.7520601404524891
10,180,151,30,255,256,0.7520601404524891
10,180,151,30,256,250,0.532849418735413
10,180,151,30,256,251,0.6309554561857269
10,180,151,30,256,252,0.6510110841447407
10,180,151,30,256,253,0.6760252794156048
10,180,151,30,256,254,0.6876140933988019
10,180,151,30,256,255,0.7520601404524891
10,180,151,30,256,256,0.7520601404524891
10,180,151,31,250,250,0.14679653861492795
10,180,151,31,250,251,0.15951534905980225
10,180,151,31,250,252,0.1633813043684856
10,180,151,31,250,253,0.17411802655200667
10,180,151,31,250,254,0.17676237074249915
10,180,151,31,250,255,0.21085106492833866
10,180,151,31,250,256,0.21085106492833866
10,180,151,31,251,250,0.2355116571540953
10,180,151,31,251,251,0.26190794220057634
10,180,151,31,251,252,0.27358710622011123
10,180,151,31,251,253,0.2865189832875861
10,180,151,31,251,254,0.29645770048805986
10,180,151,31,251,255,0.37565407057748695
10,180,151,31,251,256,0.37565407057748695
10,180,151,31,252,250,0.30070063790465673
10,180,151,31,252,251,0.3320240433427813
10,180,151,31,252,252,0.36429504727120876
10,180,151,31,252,253,0.3835902253929061
10,180,151,31,252,254,0.39829165102947833
10,180,151,31,252,255,0.505241989693944
10,180,151,31,252,256,0.505241989693944
10,180,151,31,253,250,0.32759719403737936
10,180,151,31,253,251,0.3639758483147435
10,180,151,31,253,252,0.38827072551251385
10,180,151,31,253,253,0.41838831880679817
10,180,151,31,253,254,0.43584598203689334
10,180,151,31,253,255,0.5720179192141626
10,180,151,31,253,256,0.5720179192141626
10,180,151,31,254,250,0.37376444746623594
10,180,151,31,254,251,0.4227730971930551
10,180,151,31,254,252,0.4409725960864381
10,180,151,31,254,253,0.48194105460667547
10,180,151,31,254,254,0.5328217070754759
10,180,151,31,254,255,0.6208142388002361
10,180,151,31,254,256,0.6208142388002361
10,180,151,31,255,250,0.532849418735413
10,180,151,31,255,251,0.6309554561857269
10,180,151,31,255,252,0.6510110841447407
10,180,151,31,255,253,0.6760252794156048
10,180,151,31,255,254,0.6876140933988019
10,180,151,31,255,255,0.7520601404524891
10,180,151,31,255,256,0.7520601404524891
10,180,151,31,256,250,0.532849418735413
10,180,151,31,256,251,0.6309554561857269
10,180,151,31,256,252,0.6510110841447407
10,180,151,31,256,253,0.6760252794156048
10,180,151,31,256,254,0.6876140933988019
10,180,151,31,256,255,0.7520601404524891
10,180,151,31,256,256,0.7520601404524891
10,180,151,32,250,250,0.14679653861492795
10,180,151,32,250,251,0.15951534905980225
10,180,151,32,250,252,0.1633813043684856
10,180,151,32,250,253,0.17411802655200667
10,180,151,32,250,254,0.17676237074249915
10,180,151,32,250,255,0.21085106492833866
10,180,151,32,250,256,0.21085106492833866
10,180,151,32,251,250,0.2355116571540953
10,180,151,32,251,251,0.26190794220057634
10,180,151,32,251,252,0.27358710622011123
10,180,151,32,251,253,0.2865189832875861
10,180,151,32,251,254,0.29645770048805986
10,180,151,32,251,255,0.37565407057748695
10,180,151,32,251,256,0.37565407057748695
10,180,151,32,252,250,0.30070063790465673
10,180,151,32,252,251,0.3320240433427813
10,180,151,32,252,252,0.36429504727120876
10,180,151,32,252,253,0.3835902253929061
10,180,151,32,252,254,0.39829165102947833
10,180,151,32,252,255,0.505241989693944
10,180,151,32,252,256,0.505241989693944
10,180,151,32,253,250,0.32759719403737936
10,180,151,32,253,251,0.3639758483147435
10,180,151,32,253,252,0.38827072551251385
10,180,151,32,253,253,0.41838831880679817
10,180,151,32,253,254,0.43584598203689334
10,180,151,32,253,255,0.5720179192141626
10,180,151,32,253,256,0.5720179192141626
10,180,151,32,254,250,0.37376444746623594
10,180,151,32,254,251,0.4227730971930551
10,180,151,32,254,252,0.4409725960864381
10,180,151,32,254,253,0.48194105460667547
10,180,151,32,254,254,0.5328217070754759
10,180,151,32,254,255,0.6208142388002361
10,180,151,32,254,256,0.6208142388002361
10,180,151,32,255,250,0.532849418735413
10,180,151,32,255,251,0.6309554561857269
10,180,151,32,255,252,0.6510110841447407
10,180,151,32,255,253,0.6760252794156048
10,180,151,32,255,254,0.6876140933988019
10,180,151,32,255,255,0.7520601404524891
10,180,151,32,255,256,0.7520601404524891
10,180,151,32,256,250,0.532849418735413
10,180,151,32,256,251,0.6309554561857269
10,180,151,32,256,252,0.6510110841447407
10,180,151,32,256,253,0.6760252794156048
10,180,151,32,256,254,0.6876140933988019
10,180,151,32,256,255,0.7520601404524891
10,180,151,32,256,256,0.7520601404524891
10,180,152,28,250,250,0.157348486666876
10,180,152,28,250,251,0.15982242377857736
10,180,152,28,250,252,0.16308047635169842
10,180,152,28,250,253,0.1675861954957058
10,180,152,28,250,254,0.16924269774090953
10,180,152,28,250,255,0.18976756213951496
10,180,152,28,250,256,0.18976756213951496
10,180,152,28,251,250,0.24719364741910343
10,180,152,28,251,251,0.2521226718571597
10,180,152,28,251,252,0.2620369542444273
10,180,152,28,251,253,0.26873782827238857
10,180,152,28,251,254,0.2776887035275736
10,180,152,28,251,255,0.32674989306723934
10,180,152,28,251,256,0.32674989306723934
10,180,152,28,252,250,0.30070063790465673
10,180,152,28,252,251,0.3210817941026597
10,180,152,28,252,252,0.3527448952955249
10,180,152,28,252,253,0.36580907037770855
10,180,152,28,252,254,0.376635116075071
10,180,152,28,252,255,0.47290916294622365
10,180,152,28,252,256,0.47290916294622365
10,180,152,28,253,250,0.32015293606566997
10,180,152,28,253,251,0.35303359907462195
10,180,152,28,253,252,0.37672057353683
10,180,152,28,253,253,0.40060716379160055
10,180,152,28,253,254,0.4379470228400619
10,180,152,28,253,255,0.5418127520409104
10,180,152,28,253,256,0.5418127520409104
10,180,152,28,254,250,0.37016818757652126
10,180,152,28,254,251,0.4118308479529336
10,180,152,28,254,252,0.42942244411075414
10,180,152,28,254,253,0.4641598995914779
10,180,152,28,254,254,0.5111651721210687
10,180,152,28,254,255,0.5906090716269838
10,180,152,28,254,256,0.5906090716269838
10,180,152,28,255,250,0.5299247440308649
10,180,152,28,255,251,0.6200132069456052
10,180,152,28,255,252,0.6394609321690568
10,180,152,28,255,253,0.6582441244004071
10,180,152,28,255,254,0.6659575584443946
10,180,152,28,255,255,0.7218549732792369
10,180,152,28,255,256,0.7218549732792369
10,180,152,28,256,250,0.5299247440308649
10,180,152,28,256,251,0.6200132069456052
10,180,152,28,256,252,0.6394609321690568
10,180,152,28,256,253,0.6582441244004071
10,180,152,28,256,254,0.6659575584443946
10,180,152,28,256,255,0.7218549732792369
10,180,152,28,256,256,0.7218549732792369
10,180,152,29,250,250,0.157348486666876
10,180,152,29,250,251,0.15982242377857736
10,180,152,29,250,252,0.16308047635169842
10,180,152,29,250,253,0.1675861954957058
10,180,152,29,250,254,0.16924269774090953
10,180,152,29,250,255,0.19406087520942378
10,180,152,29,250,256,0.19406087520942378
10,180,152,29,251,250,0.24719364741910343
10,180,152,29,251,251,0.2521226718571597
10,180,152,29,251,252,0.2620369542444273
10,180,152,29,251,253,0.26873782827238857
10,180,152,29,251,254,0.2776887035275736
10,180,152,29,251,255,0.33104320613714816
10,180,152,29,251,256,0.33104320613714816
10,180,152,29,252,250,0.30070063790465673
10,180,152,29,252,251,0.3210817941026597
10,180,152,29,252,252,0.3527448952955249
10,180,152,29,252,253,0.36580907037770855
10,180,152,29,252,254,0.376635116075071
10,180,152,29,252,255,0.4772024760161324
10,180,152,29,252,256,0.4772024760161324
10,180,152,29,253,250,0.32015293606566997
10,180,152,29,253,251,0.35303359907462195
10,180,152,29,253,252,0.37672057353683
10,180,152,29,253,253,0.40060716379160055
10,180,152,29,253,254,0.44714155171544184
10,180,152,29,253,255,0.5448522657187219
10,180,152,29,253,256,0.5448522657187219
10,180,152,29,254,250,0.37016818757652126
10,180,152,29,254,251,0.4118308479529336
10,180,152,29,254,252,0.42942244411075414
10,180,152,29,254,253,0.4641598995914779
10,180,152,29,254,254,0.5203597009964486
10,180,152,29,254,255,0.5936485853047955
10,180,152,29,254,256,0.5936485853047955
10,180,152,29,255,250,0.5299247440308649
10,180,152,29,255,251,0.6200132069456052
10,180,152,29,255,252,0.6394609321690568
10,180,152,29,255,253,0.6582441244004071
10,180,152,29,255,254,0.6751520873197745
10,180,152,29,255,255,0.7492105963795408
10,180,152,29,255,256,0.7492105963795408
10,180,152,29,256,250,0.5299247440308649
10,180,152,29,256,251,0.6200132069456052
10,180,152,29,256,252,0.6394609321690568
10,180,152,29,256,253,0.6582441244004071
10,180,152,29,256,254,0.6751520873197745
10,180,152,29,256,255,0.7492105963795408
10,180,152,29,256,256,0.7492105963795408
10,180,152,30,250,250,0.157348486666876
10,180,152,30,250,251,0.17076467301869896
10,180,152,30,250,252,0.17463062832738233
10,180,152,30,250,253,0.1853673505109034
10,180,152,30,250,254,0.18801169470139584
10,180,152,30,250,255,0.22210038888723532
10,180,152,30,250,256,0.22210038888723532
10,180,152,30,251,250,0.24719364741910343
10,180,152,30,251,251,0.2630649210972812
10,180,152,30,251,252,0.27358710622011123
10,180,152,30,251,253,0.2865189832875861
10,180,152,30,251,254,0.29645770048805986
10,180,152,30,251,255,0.35908271981495976
10,180,152,30,251,256,0.35908271981495976
10,180,152,30,252,250,0.30070063790465673
10,180,152,30,252,251,0.3320240433427813
10,180,152,30,252,252,0.36429504727120876
10,180,152,30,252,253,0.3835902253929061
10,180,152,30,252,254,0.39829165102947833
10,180,152,30,252,255,0.505241989693944
10,180,152,30,252,256,0.505241989693944
10,180,152,30,253,250,0.32015293606566997
10,180,152,30,253,251,0.3639758483147435
10,180,152,30,253,252,0.38827072551251385
10,180,152,30,253,253,0.41838831880679817
10,180,152,30,253,254,0.45960355779446915
10,180,152,30,253,255,0.5720179192141626
10,180,152,30,253,256,0.5720179192141626
10,180,152,30,254,250,0.37016818757652126
10,180,152,30,254,251,0.4227730971930551
10,180,152,30,254,252,0.4409725960864381
10,180,152,30,254,253,0.48194105460667547
10,180,152,30,254,254,0.5328217070754759
10,180,152,30,254,255,0.6208142388002361
10,180,152,30,254,256,0.6208142388002361
10,180,152,30,255,250,0.5299247440308649
10,180,152,30,255,251,0.6309554561857269
10,180,152,30,255,252,0.6510110841447407
10,180,152,30,255,253,0.6760252794156048
10,180,152,30,255,254,0.6876140933988019
10,180,152,30,255,255,0.7520601404524891
10,180,152,30,255,256,0.7520601404524891
10,180,152,30,256,250,0.5299247440308649
10,180,152,30,256,251,0.6309554561857269
10,180,152,30,256,252,0.6510110841447407
10,180,152,30,256,253,0.6760252794156048
10,180,152,30,256,254,0.6876140933988019
10,180,152,30,256,255,0.7520601404524891
10,180,152,30,256,256,0.7520601404524891
10,180,152,31,250,250,0.157348486666876
10,180,152,31,250,251,0.17076467301869896
10,180,152,31,250,252,0.17463062832738233
10,180,152,31,250,253,0.1853673505109034
10,180,152,31,250,254,0.18801169470139584
10,180,152,31,250,255,0.22210038888723532
10,180,152,31,250,256,0.22210038888723532
10,180,152,31,251,250,0.24719364741910343
10,180,152,31,251,251,0.2630649210972812
10,180,152,31,251,252,0.27358710622011123
10,180,152,31,251,253,0.2865189832875861
10,180,152,31,251,254,0.29645770048805986
10,180,152,31,251,255,0.35908271981495976
10,180,152,31,251,256,0.35908271981495976
10,180,152,31,252,250,0.30070063790465673
10,180,152,31,252,251,0.3320240433427813
10,180,152,31,252,252,0.36429504727120876
10,180,152,31,252,253,0.3835902253929061
10,180,152,31,252,254,0.39829165102947833
10,180,152,31,252,255,0.505241989693944
10,180,152,31,252,256,0.505241989693944
10,180,152,31,253,250,0.32015293606566997
10,180,152,31,253,251,0.3639758483147435
10,180,152,31,253,252,0.38827072551251385
10,180,152,31,253,253,0.41838831880679817
10,180,152,31,253,254,0.45960355779446915
10,180,152,31,253,255,0.5720179192141626
10,180,152,31,253,256,0.5720179192141626
10,180,152,31,254,250,0.37016818757652126
10,180,152,31,254,251,0.4227730971930551
10,180,152,31,254,252,0.4409725960864381
10,180,152,31,254,253,0.48194105460667547
10,180,152,31,254,254,0.5328217070754759
10,180,152,31,254,255,0.6208142388002361
10,180,152,31,254,256,0.6208142388002361
10,180,152,31,255,250,0.5299247440308649
10,180,152,31,255,251,0.6309554561857269
10,180,152,31,255,252,0.6510110841447407
10,180,152,31,255,253,0.6760252794156048
10,180,152,31,255,254,0.6876140933988019
10,180,152,31,255,255,0.7520601404524891
10,180,152,31,255,256,0.7520601404524891
10,180,152,31,256,250,0.5299247440308649
10,180,152,31,256,251,0.6309554561857269
10,180,152,31,256,252,0.6510110841447407
10,180,152,31,256,253,0.6760252794156048
10,180,152,31,256,254,0.6876140933988019
10,180,152,31,256,255,0.7520601404524891
10,180,152,31,256,256,0.7520601404524891
10,180,152,32,250,250,0.157348486666876
10,180,152,32,250,251,0.17076467301869896
10,180,152,32,250,252,0.17463062832738233
10,180,152,32,250,253,0.1853673505109034
